Rank,Player,Deck,Wins,Losses,Card,Count,Main/Side
45,Ruby Polanco,Rakdos Midrange,6,3,Shredded Sails,2,Sideboard
45,Ruby Polanco,Rakdos Midrange,6,3,Ox of Agonas,2,Sideboard
45,Ruby Polanco,Rakdos Midrange,6,3,Elspeth's Nightmare,2,Sideboard
45,Ruby Polanco,Rakdos Midrange,6,3,Heartless Act,1,Sideboard
46,Joel Enrique Arauz,Temur Adventures (Obosh),6,3,Brazen Borrower,4,Main
46,Joel Enrique Arauz,Temur Adventures (Obosh),6,3,Bonecrusher Giant,4,Main
46,Joel Enrique Arauz,Temur Adventures (Obosh),6,3,Edgewall Innkeeper,4,Main
46,Joel Enrique Arauz,Temur Adventures (Obosh),6,3,Ketria Triome,4,Main
46,Joel Enrique Arauz,Temur Adventures (Obosh),6,3,Lovestruck Beast,4,Main
46,Joel Enrique Arauz,Temur Adventures (Obosh),6,3,Barkchannel Pathway,3,Main
46,Joel Enrique Arauz,Temur Adventures (Obosh),6,3,Kazandu Mammoth,2,Main
46,Joel Enrique Arauz,Temur Adventures (Obosh),6,3,Goldspan Dragon,4,Main
46,Joel Enrique Arauz,Temur Adventures (Obosh),6,3,Llanowar Visionary,4,Main
46,Joel Enrique Arauz,Temur Adventures (Obosh),6,3,The Great Henge,3,Main
46,Joel Enrique Arauz,Temur Adventures (Obosh),6,3,Forest,3,Main
46,Joel Enrique Arauz,Temur Adventures (Obosh),6,3,Mountain,2,Main
46,Joel Enrique Arauz,Temur Adventures (Obosh),6,3,Island,3,Main
46,Joel Enrique Arauz,Temur Adventures (Obosh),6,3,Riverglide Pathway,4,Main
46,Joel Enrique Arauz,Temur Adventures (Obosh),6,3,Cragcrown Pathway,4,Main
46,Joel Enrique Arauz,Temur Adventures (Obosh),6,3,Fabled Passage,2,Main
46,Joel Enrique Arauz,Temur Adventures (Obosh),6,3,"Koma, Cosmos Serpent",2,Main
46,Joel Enrique Arauz,Temur Adventures (Obosh),6,3,Fire Prophecy,4,Main
46,Joel Enrique Arauz,Temur Adventures (Obosh),6,3,Negate,3,Sideboard
46,Joel Enrique Arauz,Temur Adventures (Obosh),6,3,Ox of Agonas,2,Sideboard
46,Joel Enrique Arauz,Temur Adventures (Obosh),6,3,Mystical Dispute,3,Sideboard
46,Joel Enrique Arauz,Temur Adventures (Obosh),6,3,The Akroan War,4,Sideboard
46,Joel Enrique Arauz,Temur Adventures (Obosh),6,3,Phoenix of Ash,2,Sideboard
46,Joel Enrique Arauz,Temur Adventures (Obosh),6,3,"Koma, Cosmos Serpent",1,Sideboard
47,Leonardo Lima - HG Team,Esper Doom Foretold,6,3,Doom Foretold,4,Main
47,Leonardo Lima - HG Team,Esper Doom Foretold,6,3,Treacherous Blessing,2,Main
47,Leonardo Lima - HG Team,Esper Doom Foretold,6,3,Elspeth's Nightmare,4,Main
47,Leonardo Lima - HG Team,Esper Doom Foretold,6,3,Elspeth Conquers Death,2,Main
47,Leonardo Lima - HG Team,Esper Doom Foretold,6,3,Omen of the Sea,4,Main
47,Leonardo Lima - HG Team,Esper Doom Foretold,6,3,Dance of the Manse,2,Main
47,Leonardo Lima - HG Team,Esper Doom Foretold,6,3,Brightclimb Pathway,4,Main
47,Leonardo Lima - HG Team,Esper Doom Foretold,6,3,Clearwater Pathway,4,Main
47,Leonardo Lima - HG Team,Esper Doom Foretold,6,3,"Yorion, Sky Nomad",2,Main
47,Leonardo Lima - HG Team,Esper Doom Foretold,6,3,Emeria's Call,2,Main
47,Leonardo Lima - HG Team,Esper Doom Foretold,6,3,Swamp,2,Main
47,Leonardo Lima - HG Team,Esper Doom Foretold,6,3,Hengegate Pathway,4,Main
47,Leonardo Lima - HG Team,Esper Doom Foretold,6,3,Omen of the Sun,2,Main
47,Leonardo Lima - HG Team,Esper Doom Foretold,6,3,Plains,2,Main
47,Leonardo Lima - HG Team,Esper Doom Foretold,6,3,Glass Casket,3,Main
47,Leonardo Lima - HG Team,Esper Doom Foretold,6,3,Island,2,Main
47,Leonardo Lima - HG Team,Esper Doom Foretold,6,3,Fabled Passage,4,Main
47,Leonardo Lima - HG Team,Esper Doom Foretold,6,3,Heartless Act,4,Main
47,Leonardo Lima - HG Team,Esper Doom Foretold,6,3,Gates of Istfell,2,Main
47,Leonardo Lima - HG Team,Esper Doom Foretold,6,3,Extinction Event,3,Main
47,Leonardo Lima - HG Team,Esper Doom Foretold,6,3,Negate,2,Main
47,Leonardo Lima - HG Team,Esper Doom Foretold,6,3,Disdainful Stroke,2,Sideboard
47,Leonardo Lima - HG Team,Esper Doom Foretold,6,3,Mystical Dispute,2,Sideboard
47,Leonardo Lima - HG Team,Esper Doom Foretold,6,3,Shark Typhoon,3,Sideboard
47,Leonardo Lima - HG Team,Esper Doom Foretold,6,3,Eliminate,2,Sideboard
47,Leonardo Lima - HG Team,Esper Doom Foretold,6,3,Tormod's Crypt,2,Sideboard
47,Leonardo Lima - HG Team,Esper Doom Foretold,6,3,Soul Shatter,2,Sideboard
47,Leonardo Lima - HG Team,Esper Doom Foretold,6,3,Extinction Event,1,Sideboard
47,Leonardo Lima - HG Team,Esper Doom Foretold,6,3,"Ashiok, Nightmare Muse",1,Sideboard
48,Skub,Mono-Red Aggro,6,3,"Anax, Hardened in the Forge",4,Main
48,Skub,Mono-Red Aggro,6,3,Bonecrusher Giant,4,Main
48,Skub,Mono-Red Aggro,6,3,Castle Embereth,2,Main
48,Skub,Mono-Red Aggro,6,3,Embercleave,4,Main
48,Skub,Mono-Red Aggro,6,3,Faceless Haven,4,Main
48,Skub,Mono-Red Aggro,6,3,Fervent Champion,4,Main
48,Skub,Mono-Red Aggro,6,3,Fireblade Charger,4,Main
48,Skub,Mono-Red Aggro,6,3,Frost Bite,4,Main
48,Skub,Mono-Red Aggro,6,3,Goldspan Dragon,1,Main
48,Skub,Mono-Red Aggro,6,3,Phoenix of Ash,1,Main
48,Skub,Mono-Red Aggro,6,3,Rimrock Knight,3,Main
48,Skub,Mono-Red Aggro,6,3,Robber of the Rich,4,Main
48,Skub,Mono-Red Aggro,6,3, Snow-Covered Mountain,19,Main
48,Skub,Mono-Red Aggro,6,3,"Torbran, Thane of Red Fell",2,Main
48,Skub,Mono-Red Aggro,6,3,Ox of Agonas,3,Sideboard
48,Skub,Mono-Red Aggro,6,3,Phoenix of Ash,2,Sideboard
48,Skub,Mono-Red Aggro,6,3,Scorching Dragonfire,2,Sideboard
48,Skub,Mono-Red Aggro,6,3,Roiling Vortex,3,Sideboard
48,Skub,Mono-Red Aggro,6,3,The Akroan War,3,Sideboard
48,Skub,Mono-Red Aggro,6,3,Redcap Melee,1,Sideboard
48,Skub,Mono-Red Aggro,6,3,Fire Prophecy,1,Sideboard
49,Yuuki Ichikawa,Naya Fury,5,3,Needleverge Pathway,4,Main
49,Yuuki Ichikawa,Naya Fury,5,3,Lovestruck Beast,4,Main
49,Yuuki Ichikawa,Naya Fury,5,3,Sejiri Shelter,4,Main
49,Yuuki Ichikawa,Naya Fury,5,3,Unleash Fury,4,Main
49,Yuuki Ichikawa,Naya Fury,5,3,Plains,2,Main
49,Yuuki Ichikawa,Naya Fury,5,3,Fabled Passage,2,Main
49,Yuuki Ichikawa,Naya Fury,5,3,Bonecrusher Giant,4,Main
49,Yuuki Ichikawa,Naya Fury,5,3,Mountain,2,Main
49,Yuuki Ichikawa,Naya Fury,5,3,Kazuul's Fury,4,Main
49,Yuuki Ichikawa,Naya Fury,5,3,Showdown of the Skalds,4,Main
49,Yuuki Ichikawa,Naya Fury,5,3,Giant Killer,4,Main
49,Yuuki Ichikawa,Naya Fury,5,3,Forest,2,Main
49,Yuuki Ichikawa,Naya Fury,5,3,Goldspan Dragon,4,Main
49,Yuuki Ichikawa,Naya Fury,5,3,Edgewall Innkeeper,4,Main
49,Yuuki Ichikawa,Naya Fury,5,3,Cragcrown Pathway,4,Main
49,Yuuki Ichikawa,Naya Fury,5,3,Branchloft Pathway,4,Main
49,Yuuki Ichikawa,Naya Fury,5,3,Shepherd of the Flock,4,Main
49,Yuuki Ichikawa,Naya Fury,5,3,Archon of Absolution,1,Sideboard
49,Yuuki Ichikawa,Naya Fury,5,3,Fire Prophecy,4,Sideboard
49,Yuuki Ichikawa,Naya Fury,5,3,Ox of Agonas,2,Sideboard
49,Yuuki Ichikawa,Naya Fury,5,3,The Akroan War,2,Sideboard
49,Yuuki Ichikawa,Naya Fury,5,3,Embereth Shieldbreaker,2,Sideboard
49,Yuuki Ichikawa,Naya Fury,5,3,Roiling Vortex,2,Sideboard
49,Yuuki Ichikawa,Naya Fury,5,3,"Klothys, God of Destiny",2,Sideboard
50,Ari Lax,Gruul Adventures,5,3,Lovestruck Beast,4,Main
50,Ari Lax,Gruul Adventures,5,3,Bonecrusher Giant,4,Main
50,Ari Lax,Gruul Adventures,5,3,Edgewall Innkeeper,4,Main
50,Ari Lax,Gruul Adventures,5,3,Kazandu Mammoth,4,Main
50,Ari Lax,Gruul Adventures,5,3,Brushfire Elemental,4,Main
50,Ari Lax,Gruul Adventures,5,3,Scavenging Ooze,2,Main
50,Ari Lax,Gruul Adventures,5,3,Questing Beast,2,Main
50,Ari Lax,Gruul Adventures,5,3,Arni Brokenbrow,2,Main
50,Ari Lax,Gruul Adventures,5,3,The Great Henge,2,Main
50,Ari Lax,Gruul Adventures,5,3,Embercleave,4,Main
50,Ari Lax,Gruul Adventures,5,3,The Akroan War,2,Main
50,Ari Lax,Gruul Adventures,5,3,Shatterskull Smashing,4,Main
50,Ari Lax,Gruul Adventures,5,3,Fire Prophecy,2,Main
50,Ari Lax,Gruul Adventures,5,3,Cragcrown Pathway,4,Main
50,Ari Lax,Gruul Adventures,5,3,Snow-Covered Forest,8,Main
50,Ari Lax,Gruul Adventures,5,3,Snow-Covered Mountain,4,Main
50,Ari Lax,Gruul Adventures,5,3,Fabled Passage,4,Main
50,Ari Lax,Gruul Adventures,5,3,Soul Sear,3,Sideboard
50,Ari Lax,Gruul Adventures,5,3,Wilt,2,Sideboard
50,Ari Lax,Gruul Adventures,5,3,Frost Bite,2,Sideboard
50,Ari Lax,Gruul Adventures,5,3,"Garruk, Unleashed",2,Sideboard
50,Ari Lax,Gruul Adventures,5,3,"Klothys, God of Destiny",2,Sideboard
50,Ari Lax,Gruul Adventures,5,3,"Vivien, Monsters' Advocate",2,Sideboard
50,Ari Lax,Gruul Adventures,5,3,Ox of Agonas,1,Sideboard
50,Ari Lax,Gruul Adventures,5,3,Fire Prophecy,1,Sideboard
51,Daniel Dalesandro,Mono-Red Aggro,5,3,"Anax, Hardened in the Forge",4,Main
51,Daniel Dalesandro,Mono-Red Aggro,5,3,Bonecrusher Giant,4,Main
51,Daniel Dalesandro,Mono-Red Aggro,5,3,Castle Embereth,2,Main
51,Daniel Dalesandro,Mono-Red Aggro,5,3,Embercleave,4,Main
51,Daniel Dalesandro,Mono-Red Aggro,5,3,Faceless Haven,4,Main
51,Daniel Dalesandro,Mono-Red Aggro,5,3,Fervent Champion,4,Main
51,Daniel Dalesandro,Mono-Red Aggro,5,3,Fireblade Charger,4,Main
51,Daniel Dalesandro,Mono-Red Aggro,5,3,Frost Bite,4,Main
51,Daniel Dalesandro,Mono-Red Aggro,5,3,Goldspan Dragon,2,Main
51,Daniel Dalesandro,Mono-Red Aggro,5,3,Rimrock Knight,4,Main
51,Daniel Dalesandro,Mono-Red Aggro,5,3,Robber of the Rich,4,Main
51,Daniel Dalesandro,Mono-Red Aggro,5,3, Snow-Covered Mountain,18,Main
51,Daniel Dalesandro,Mono-Red Aggro,5,3,"Torbran, Thane of Red Fell",2,Main
51,Daniel Dalesandro,Mono-Red Aggro,5,3,Opportunistic Dragon,3,Sideboard
51,Daniel Dalesandro,Mono-Red Aggro,5,3,Ox of Agonas,2,Sideboard
51,Daniel Dalesandro,Mono-Red Aggro,5,3,Phoenix of Ash,2,Sideboard
51,Daniel Dalesandro,Mono-Red Aggro,5,3,Scorching Dragonfire,2,Sideboard
51,Daniel Dalesandro,Mono-Red Aggro,5,3,Roiling Vortex,2,Sideboard
51,Daniel Dalesandro,Mono-Red Aggro,5,3,The Akroan War,2,Sideboard
51,Daniel Dalesandro,Mono-Red Aggro,5,3,Redcap Melee,2,Sideboard
52,oliver oguma,Jund Sacrifice,5,3,Bonecrusher Giant,4,Main
52,oliver oguma,Jund Sacrifice,5,3,"Rankle, Master of Pranks",2,Main
52,oliver oguma,Jund Sacrifice,5,3,"Korvold, Fae-Cursed King",2,Main
52,oliver oguma,Jund Sacrifice,5,3,"Kroxa, Titan of Death's Hunger",2,Main
52,oliver oguma,Jund Sacrifice,5,3,Robber of the Rich,4,Main
52,oliver oguma,Jund Sacrifice,5,3,"Valki, God of Lies",3,Main
52,oliver oguma,Jund Sacrifice,5,3,Woe Strider,4,Main
52,oliver oguma,Jund Sacrifice,5,3,Claim the Firstborn,4,Main
52,oliver oguma,Jund Sacrifice,5,3,Kazuul's Fury,2,Main
52,oliver oguma,Jund Sacrifice,5,3,Village Rites,4,Main
52,oliver oguma,Jund Sacrifice,5,3,The Akroan War,4,Main
52,oliver oguma,Jund Sacrifice,5,3,Blightstep Pathway,4,Main
52,oliver oguma,Jund Sacrifice,5,3,Cragcrown Pathway,4,Main
52,oliver oguma,Jund Sacrifice,5,3,Darkbore Pathway,4,Main
52,oliver oguma,Jund Sacrifice,5,3,Fabled Passage,4,Main
52,oliver oguma,Jund Sacrifice,5,3,Forest,1,Main
52,oliver oguma,Jund Sacrifice,5,3,Mountain,2,Main
52,oliver oguma,Jund Sacrifice,5,3,Swamp,3,Main
52,oliver oguma,Jund Sacrifice,5,3,Temple of Malice,2,Main
52,oliver oguma,Jund Sacrifice,5,3,Ox of Agonas,1,Main
52,oliver oguma,Jund Sacrifice,5,3,Roiling Vortex,4,Sideboard
52,oliver oguma,Jund Sacrifice,5,3,Elspeth's Nightmare,2,Sideboard
52,oliver oguma,Jund Sacrifice,5,3,Heartless Act,2,Sideboard
52,oliver oguma,Jund Sacrifice,5,3,Duress,2,Sideboard
52,oliver oguma,Jund Sacrifice,5,3,"Klothys, God of Destiny",2,Sideboard
52,oliver oguma,Jund Sacrifice,5,3,Ox of Agonas,2,Sideboard
52,oliver oguma,Jund Sacrifice,5,3,Shackles of Treachery,1,Sideboard
53,Steven Jacobsen,Naya Fury,5,3,Giant Killer,4,Main
53,Steven Jacobsen,Naya Fury,5,3,Plains,2,Main
53,Steven Jacobsen,Naya Fury,5,3,Bonecrusher Giant,4,Main
53,Steven Jacobsen,Naya Fury,5,3,Mountain,2,Main
53,Steven Jacobsen,Naya Fury,5,3,Edgewall Innkeeper,4,Main
53,Steven Jacobsen,Naya Fury,5,3,Lovestruck Beast,4,Main
53,Steven Jacobsen,Naya Fury,5,3,Unleash Fury,4,Main
53,Steven Jacobsen,Naya Fury,5,3,Fabled Passage,3,Main
53,Steven Jacobsen,Naya Fury,5,3,Sejiri Shelter,4,Main
53,Steven Jacobsen,Naya Fury,5,3,Kazuul's Fury,4,Main
53,Steven Jacobsen,Naya Fury,5,3,Branchloft Pathway,4,Main
53,Steven Jacobsen,Naya Fury,5,3,Cragcrown Pathway,4,Main
53,Steven Jacobsen,Naya Fury,5,3,Needleverge Pathway,4,Main
53,Steven Jacobsen,Naya Fury,5,3,Goldspan Dragon,4,Main
53,Steven Jacobsen,Naya Fury,5,3,Showdown of the Skalds,4,Main
53,Steven Jacobsen,Naya Fury,5,3,Forest,1,Main
53,Steven Jacobsen,Naya Fury,5,3,Shepherd of the Flock,4,Main
53,Steven Jacobsen,Naya Fury,5,3,Archon of Absolution,4,Sideboard
53,Steven Jacobsen,Naya Fury,5,3,Ox of Agonas,2,Sideboard
53,Steven Jacobsen,Naya Fury,5,3,Phoenix of Ash,1,Sideboard
53,Steven Jacobsen,Naya Fury,5,3,Fire Prophecy,3,Sideboard
53,Steven Jacobsen,Naya Fury,5,3,Roiling Vortex,3,Sideboard
53,Steven Jacobsen,Naya Fury,5,3,Redcap Melee,2,Sideboard
54,Tim Schmeltz,Mono-White Aggro,5,3,Alseid of Life's Bounty,3,Main
54,Tim Schmeltz,Mono-White Aggro,5,3,Faceless Haven,4,Main
54,Tim Schmeltz,Mono-White Aggro,5,3,Giant Killer,2,Main
54,Tim Schmeltz,Mono-White Aggro,5,3,Selfless Savior,4,Main
54,Tim Schmeltz,Mono-White Aggro,5,3,Sentinel's Eyes,2,Main
54,Tim Schmeltz,Mono-White Aggro,5,3,Speaker of the Heavens,3,Main
54,Tim Schmeltz,Mono-White Aggro,5,3,Luminarch Aspirant,4,Main
54,Tim Schmeltz,Mono-White Aggro,5,3,Seasoned Hallowblade,4,Main
54,Tim Schmeltz,Mono-White Aggro,5,3,Maul of the Skyclaves,4,Main
54,Tim Schmeltz,Mono-White Aggro,5,3,"Reidane, God of the Worthy",3,Main
54,Tim Schmeltz,Mono-White Aggro,5,3,Skyclave Apparition,4,Main
54,Tim Schmeltz,Mono-White Aggro,5,3,"Halvar, God of Battle",2,Main
54,Tim Schmeltz,Mono-White Aggro,5,3,Lurrus of the Dream-Den,2,Main
54,Tim Schmeltz,Mono-White Aggro,5,3, Snow-Covered Plains,18,Main
54,Tim Schmeltz,Mono-White Aggro,5,3,Emeria's Call,1,Main
54,Tim Schmeltz,Mono-White Aggro,5,3,Fight as One,2,Sideboard
54,Tim Schmeltz,Mono-White Aggro,5,3,Light of Hope,2,Sideboard
54,Tim Schmeltz,Mono-White Aggro,5,3,Drannith Magistrate,4,Sideboard
54,Tim Schmeltz,Mono-White Aggro,5,3,Glass Casket,2,Sideboard
54,Tim Schmeltz,Mono-White Aggro,5,3,"Reidane, God of the Worthy",1,Sideboard
54,Tim Schmeltz,Mono-White Aggro,5,3,Giant Killer,2,Sideboard
54,Tim Schmeltz,Mono-White Aggro,5,3,Righteousness,2,Sideboard
55,Mykhailo Yarysh,Mono-Red Aggro,5,3,Fervent Champion,4,Main
55,Mykhailo Yarysh,Mono-Red Aggro,5,3, Snow-Covered Mountain,19,Main
55,Mykhailo Yarysh,Mono-Red Aggro,5,3,Faceless Haven,4,Main
55,Mykhailo Yarysh,Mono-Red Aggro,5,3,Castle Embereth,1,Main
55,Mykhailo Yarysh,Mono-Red Aggro,5,3,Fireblade Charger,3,Main
55,Mykhailo Yarysh,Mono-Red Aggro,5,3,Rimrock Knight,4,Main
55,Mykhailo Yarysh,Mono-Red Aggro,5,3,Robber of the Rich,4,Main
55,Mykhailo Yarysh,Mono-Red Aggro,5,3,"Anax, Hardened in the Forge",4,Main
55,Mykhailo Yarysh,Mono-Red Aggro,5,3,Bonecrusher Giant,4,Main
55,Mykhailo Yarysh,Mono-Red Aggro,5,3,"Torbran, Thane of Red Fell",2,Main
55,Mykhailo Yarysh,Mono-Red Aggro,5,3,Embercleave,4,Main
55,Mykhailo Yarysh,Mono-Red Aggro,5,3,Frost Bite,4,Main
55,Mykhailo Yarysh,Mono-Red Aggro,5,3,Goldspan Dragon,2,Main
55,Mykhailo Yarysh,Mono-Red Aggro,5,3,Embereth Paladin,1,Main
55,Mykhailo Yarysh,Mono-Red Aggro,5,3,Ox of Agonas,3,Sideboard
55,Mykhailo Yarysh,Mono-Red Aggro,5,3,Scorching Dragonfire,2,Sideboard
55,Mykhailo Yarysh,Mono-Red Aggro,5,3,Shredded Sails,1,Sideboard
55,Mykhailo Yarysh,Mono-Red Aggro,5,3,The Akroan War,2,Sideboard
55,Mykhailo Yarysh,Mono-Red Aggro,5,3,Opportunistic Dragon,2,Sideboard
55,Mykhailo Yarysh,Mono-Red Aggro,5,3,Cinderclasm,1,Sideboard
55,Mykhailo Yarysh,Mono-Red Aggro,5,3,Roiling Vortex,2,Sideboard
55,Mykhailo Yarysh,Mono-Red Aggro,5,3,Soul Sear,2,Sideboard
56,Tyler Anderson,Izzet Tempo,5,3,Disdainful Stroke,2,Main
56,Tyler Anderson,Izzet Tempo,5,3,Riverglide Pathway,4,Main
56,Tyler Anderson,Izzet Tempo,5,3,Essence Scatter,2,Main
56,Tyler Anderson,Izzet Tempo,5,3,Negate,2,Main
56,Tyler Anderson,Izzet Tempo,5,3,Brazen Borrower,4,Main
56,Tyler Anderson,Izzet Tempo,5,3,Saw It Coming,4,Main
56,Tyler Anderson,Izzet Tempo,5,3,Behold the Multiverse,4,Main
56,Tyler Anderson,Izzet Tempo,5,3,Shark Typhoon,4,Main
56,Tyler Anderson,Izzet Tempo,5,3,Frost Bite,3,Main
56,Tyler Anderson,Izzet Tempo,5,3,Volatile Fjord,3,Main
56,Tyler Anderson,Izzet Tempo,5,3,Bonecrusher Giant,4,Main
56,Tyler Anderson,Izzet Tempo,5,3,Goldspan Dragon,4,Main
56,Tyler Anderson,Izzet Tempo,5,3,Fabled Passage,4,Main
56,Tyler Anderson,Izzet Tempo,5,3,Faceless Haven,3,Main
56,Tyler Anderson,Izzet Tempo,5,3,Snow-Covered Island,7,Main
56,Tyler Anderson,Izzet Tempo,5,3,Snow-Covered Mountain,3,Main
56,Tyler Anderson,Izzet Tempo,5,3,Shatterskull Smashing,3,Main
56,Tyler Anderson,Izzet Tempo,5,3,Mystical Dispute,3,Sideboard
56,Tyler Anderson,Izzet Tempo,5,3,Storm's Wrath,2,Sideboard
56,Tyler Anderson,Izzet Tempo,5,3,Phoenix of Ash,2,Sideboard
56,Tyler Anderson,Izzet Tempo,5,3,Ox of Agonas,3,Sideboard
56,Tyler Anderson,Izzet Tempo,5,3,Negate,2,Sideboard
56,Tyler Anderson,Izzet Tempo,5,3,Scorching Dragonfire,3,Sideboard
57,cesare cicolin,Gruul Adventures,5,3,Forest,8,Main
57,cesare cicolin,Gruul Adventures,5,3,Lovestruck Beast,4,Main
57,cesare cicolin,Gruul Adventures,5,3,Questing Beast,2,Main
57,cesare cicolin,Gruul Adventures,5,3,Embercleave,4,Main
57,cesare cicolin,Gruul Adventures,5,3,Edgewall Innkeeper,4,Main
57,cesare cicolin,Gruul Adventures,5,3,Bonecrusher Giant,4,Main
57,cesare cicolin,Gruul Adventures,5,3,The Great Henge,1,Main
57,cesare cicolin,Gruul Adventures,5,3,Mountain,5,Main
57,cesare cicolin,Gruul Adventures,5,3,Fabled Passage,4,Main
57,cesare cicolin,Gruul Adventures,5,3,Cragcrown Pathway,4,Main
57,cesare cicolin,Gruul Adventures,5,3,Brushfire Elemental,4,Main
57,cesare cicolin,Gruul Adventures,5,3,Shatterskull Smashing,4,Main
57,cesare cicolin,Gruul Adventures,5,3,Kazandu Mammoth,4,Main
57,cesare cicolin,Gruul Adventures,5,3,Goldspan Dragon,4,Main
57,cesare cicolin,Gruul Adventures,5,3,Scavenging Ooze,2,Main
57,cesare cicolin,Gruul Adventures,5,3,Snakeskin Veil,2,Main
57,cesare cicolin,Gruul Adventures,5,3,Ox of Agonas,2,Sideboard
57,cesare cicolin,Gruul Adventures,5,3,Wilt,3,Sideboard
57,cesare cicolin,Gruul Adventures,5,3,Scorching Dragonfire,4,Sideboard
57,cesare cicolin,Gruul Adventures,5,3,"Klothys, God of Destiny",2,Sideboard
57,cesare cicolin,Gruul Adventures,5,3,Soul Sear,3,Sideboard
57,cesare cicolin,Gruul Adventures,5,3,The Great Henge,1,Sideboard
58,Frederick Tan,Gruul Adventures,5,3,Bonecrusher Giant,4,Main
58,Frederick Tan,Gruul Adventures,5,3,Embercleave,4,Main
58,Frederick Tan,Gruul Adventures,5,3,Edgewall Innkeeper,4,Main
58,Frederick Tan,Gruul Adventures,5,3,Lovestruck Beast,4,Main
58,Frederick Tan,Gruul Adventures,5,3,Questing Beast,3,Main
58,Frederick Tan,Gruul Adventures,5,3,The Akroan War,2,Main
58,Frederick Tan,Gruul Adventures,5,3,Scavenging Ooze,2,Main
58,Frederick Tan,Gruul Adventures,5,3,Fabled Passage,4,Main
58,Frederick Tan,Gruul Adventures,5,3,Shatterskull Smashing,4,Main
58,Frederick Tan,Gruul Adventures,5,3,Kazandu Mammoth,4,Main
58,Frederick Tan,Gruul Adventures,5,3,Brushfire Elemental,4,Main
58,Frederick Tan,Gruul Adventures,5,3,Cragcrown Pathway,4,Main
58,Frederick Tan,Gruul Adventures,5,3,Arni Brokenbrow,2,Main
58,Frederick Tan,Gruul Adventures,5,3,Goldspan Dragon,3,Main
58,Frederick Tan,Gruul Adventures,5,3,Forest,8,Main
58,Frederick Tan,Gruul Adventures,5,3,Mountain,4,Main
58,Frederick Tan,Gruul Adventures,5,3,Ox of Agonas,2,Sideboard
58,Frederick Tan,Gruul Adventures,5,3,"Klothys, God of Destiny",2,Sideboard
58,Frederick Tan,Gruul Adventures,5,3,Fire Prophecy,2,Sideboard
58,Frederick Tan,Gruul Adventures,5,3,"Vivien, Monsters' Advocate",2,Sideboard
58,Frederick Tan,Gruul Adventures,5,3,Soul Sear,3,Sideboard
58,Frederick Tan,Gruul Adventures,5,3,Roiling Vortex,2,Sideboard
58,Frederick Tan,Gruul Adventures,5,3,Masked Vandal,2,Sideboard
59,Drew Iafrate,Mono-Red Aggro,5,3,Bonecrusher Giant,4,Main
59,Drew Iafrate,Mono-Red Aggro,5,3,"Anax, Hardened in the Forge",4,Main
59,Drew Iafrate,Mono-Red Aggro,5,3,Embercleave,4,Main
59,Drew Iafrate,Mono-Red Aggro,5,3,Robber of the Rich,4,Main
59,Drew Iafrate,Mono-Red Aggro,5,3,"Torbran, Thane of Red Fell",2,Main
59,Drew Iafrate,Mono-Red Aggro,5,3,Fervent Champion,4,Main
59,Drew Iafrate,Mono-Red Aggro,5,3,Rimrock Knight,4,Main
59,Drew Iafrate,Mono-Red Aggro,5,3, Snow-Covered Mountain,18,Main
59,Drew Iafrate,Mono-Red Aggro,5,3,Faceless Haven,4,Main
59,Drew Iafrate,Mono-Red Aggro,5,3,Goldspan Dragon,2,Main
59,Drew Iafrate,Mono-Red Aggro,5,3,Frost Bite,4,Main
59,Drew Iafrate,Mono-Red Aggro,5,3,Castle Embereth,2,Main
59,Drew Iafrate,Mono-Red Aggro,5,3,Fireblade Charger,4,Main
59,Drew Iafrate,Mono-Red Aggro,5,3,Ox of Agonas,2,Sideboard
59,Drew Iafrate,Mono-Red Aggro,5,3,Scorching Dragonfire,2,Sideboard
59,Drew Iafrate,Mono-Red Aggro,5,3,The Akroan War,2,Sideboard
59,Drew Iafrate,Mono-Red Aggro,5,3,Soul Sear,2,Sideboard
59,Drew Iafrate,Mono-Red Aggro,5,3,Shredded Sails,2,Sideboard
59,Drew Iafrate,Mono-Red Aggro,5,3,Roiling Vortex,4,Sideboard
59,Drew Iafrate,Mono-Red Aggro,5,3,Phoenix of Ash,1,Sideboard
60,xfile,Mono-Red Aggro,5,3,"Anax, Hardened in the Forge",4,Main
60,xfile,Mono-Red Aggro,5,3,Arni Brokenbrow,2,Main
60,xfile,Mono-Red Aggro,5,3,Bonecrusher Giant,4,Main
60,xfile,Mono-Red Aggro,5,3,Castle Embereth,2,Main
60,xfile,Mono-Red Aggro,5,3,Embercleave,4,Main
60,xfile,Mono-Red Aggro,5,3,Faceless Haven,4,Main
60,xfile,Mono-Red Aggro,5,3,Fervent Champion,4,Main
60,xfile,Mono-Red Aggro,5,3,Fireblade Charger,4,Main
60,xfile,Mono-Red Aggro,5,3,Frost Bite,4,Main
60,xfile,Mono-Red Aggro,5,3,Rimrock Knight,4,Main
60,xfile,Mono-Red Aggro,5,3,Robber of the Rich,4,Main
60,xfile,Mono-Red Aggro,5,3, Snow-Covered Mountain,18,Main
60,xfile,Mono-Red Aggro,5,3,"Torbran, Thane of Red Fell",2,Main
60,xfile,Mono-Red Aggro,5,3,Claim the Firstborn,4,Sideboard
60,xfile,Mono-Red Aggro,5,3,Phoenix of Ash,3,Sideboard
60,xfile,Mono-Red Aggro,5,3,Roiling Vortex,4,Sideboard
